FishID_nodash,Stream,Sex,GenGrp,hindex,cohort,FirstMonthCaught,LastMonthCaught,Longevity,LRS
FTY4K5R0910,Taylor,F,F1,0.555,6,10/7/09,10/7/09,1,3
FTY4K5Y0910,Taylor,F,F2,0.615,6,10/7/09,10/7/09,1,0
FTY4O5K0910,Taylor,F,F1,0.457,6,10/7/09,11/7/09,2,0
FTY4O5P0910,Taylor,F,I,0.876,6,10/7/09,10/7/09,1,0
FTY4W7V0908,Taylor,F,I,1,6,10/7/09,4/8/10,7,3
FTY5K6B0910,Taylor,F,I,0.753,6,10/7/09,10/7/09,1,0
FTY5K6R0910,Taylor,F,F1xI,0.618,6,10/7/09,10/7/09,1,0
FTY5P8R0910,Taylor,F,F1,0.451,6,10/7/09,4/8/10,7,5
FTY6O8P0910,Taylor,F,N,0,6,10/7/09,10/7/09,1,0
FTY6O8R0910,Taylor,F,F1xI,0.694,6,10/7/09,10/7/09,1,0
FTY6O8V0910,Taylor,F,F2,0.538,6,10/7/09,10/7/09,1,0
FTY6O8Y0910,Taylor,F,F1,0.516,6,10/7/09,10/7/09,1,0
FTY6P8B0910,Taylor,F,I,1,6,10/7/09,11/7/09,2,1
FTY6P8G0910,Taylor,F,F1xI,0.674,6,10/7/09,10/7/09,1,0
FTY6P8K0910,Taylor,F,F1,0.498,6,10/7/09,10/7/09,1,0
FTY6P8O0910,Taylor,F,F1,0.486,6,10/7/09,10/7/09,1,0
FTY6P8P0910,Taylor,F,F1,0.459,6,10/7/09,11/7/09,2,1
FTY6P8R0910,Taylor,F,F1,0.463,6,10/7/09,12/7/09,3,0
FTY6P8V0910,Taylor,F,I,0.905,6,10/7/09,11/7/09,2,0
FTY6P8Y0910,Taylor,F,I,0.843,6,10/7/09,12/7/09,3,0
FTY6R8G0910,Taylor,F,I,0.92,6,10/7/09,12/7/09,3,0
FTY6R8K0910,Taylor,F,I,0.916,6,10/7/09,10/7/09,1,0
FTY6R8O0910,Taylor,F,F1,0.312,6,10/7/09,10/7/09,1,3
FTY6R8P0910,Taylor,F,F1xI,0.821,6,10/7/09,6/9/10,9,0
FTY6R8R0910,Taylor,F,I,0.75,6,10/7/09,7/8/10,10,11
FTY6R8V0910,Taylor,F,F1,0.541,6,10/7/09,12/7/09,3,0
FTY6R8Y0910,Taylor,F,F1,0.238,6,10/7/09,11/7/09,2,0
FTY6V8B0910,Taylor,F,F1,0.5,6,10/7/09,11/7/09,2,1
FTY6V8G0910,Taylor,F,U,0.323,6,10/7/09,10/7/09,1,0
FTY6V8K0910,Taylor,F,I,0.621,6,10/7/09,11/7/09,2,9
FTY6V8O0910,Taylor,F,F1xI,0.591,6,10/7/09,10/7/09,1,0
FTY6V8P0910,Taylor,F,I,0.926,6,10/7/09,11/7/09,2,0
FTY6V8R0910,Taylor,F,F1,0.465,6,10/7/09,10/7/09,1,0
FTY6V8V0910,Taylor,F,F1,0.454,6,10/7/09,11/7/09,2,0
FTY6V8Y0910,Taylor,F,F1,0.43,6,10/7/09,11/7/09,2,0
FTY6Y8B0910,Taylor,F,F1,0.443,6,10/7/09,11/7/09,2,0
FTY6Y8G0910,Taylor,F,I,1,6,10/7/09,1/7/10,4,8
FTY6Y8K0910,Taylor,F,I,0.945,6,10/7/09,10/7/09,1,1
FTY6Y8Y0910,Taylor,F,I,0.853,6,10/7/09,10/7/09,1,0
FTYXXXX0910,Taylor,F,F1xI,0.669,6,10/7/09,10/7/09,1,0
MTY1B2O0910,Taylor,M,F1,0.467,6,10/7/09,11/8/09,2,8
MTY1B8B0910,Taylor,M,F1,0.372,6,10/7/09,10/7/09,1,0
MTY1G2R0910,Taylor,M,F1,0.345,6,10/7/09,10/7/09,1,0
MTY1G2V0910,Taylor,M,I,0.821,6,10/7/09,10/7/09,1,0
MTY1G2Y0910,Taylor,M,I,0.772,6,10/7/09,11/7/09,2,0
MTY1G5R0910,Taylor,M,I,0.706,6,10/7/09,11/7/09,2,0
MTY1G5V0910,Taylor,M,I,0.829,6,10/7/09,10/7/09,1,0
MTY1G5Y0910,Taylor,M,I,0.61,6,10/7/09,10/7/09,1,3
MTY1K2B0910,Taylor,M,I,0.729,6,10/7/09,10/7/09,1,1
MTY1K5B0910,Taylor,M,F1,0.473,6,10/7/09,8/10/10,11,15
MTY2G4R0910,Taylor,M,F1,0.326,6,10/7/09,10/7/09,1,0
MTY2G4Y0910,Taylor,M,F1,0.393,6,10/7/09,10/7/09,1,0
MTY2G7R0910,Taylor,M,I,0.814,6,10/7/09,10/7/09,1,3
MTY2G7V0910,Taylor,M,F1,0.395,6,10/7/09,10/7/09,1,0
MTY2G7Y0910,Taylor,M,F1xI,0.701,6,10/7/09,10/7/09,1,0
MTY2V5G0910,Taylor,M,F1,0.503,6,10/7/09,10/7/09,1,1
MTY2V8G0910,Taylor,M,U,0.283,6,10/7/09,10/7/09,1,0
MTY2V8O0911,Taylor,M,N,0,6,10/7/09,11/7/09,1,0
MTY2Y3G0910,Taylor,M,I,0.625,6,10/7/09,10/7/09,1,0
MTY2Y5G0910,Taylor,M,I,0.93,6,10/7/09,11/7/09,2,0
MTY2Y5O0910,Taylor,M,F1,0.465,6,10/7/09,10/7/09,1,0
MTY3B5O0910,Taylor,M,N,0.008,6,10/7/09,10/7/09,1,0
MTY3B6K0910,Taylor,M,F1,0.433,6,10/7/09,10/7/09,1,0
MTY3B8O0910,Taylor,M,F1xI,0.599,6,10/7/09,10/7/09,1,0
MTY3G5G0910,Taylor,M,F1,0.385,6,10/7/09,10/7/09,1,0
MTY3G6R0910,Taylor,M,I,0.845,6,10/7/09,10/7/09,1,2
MTY3G6V0910,Taylor,M,F1,0.294,6,10/7/09,10/7/09,1,0
MTY3G8B0910,Taylor,M,I,0.883,6,10/7/09,11/7/09,2,1
MTY3G8G0910,Taylor,M,I,0.805,6,10/7/09,11/7/09,2,0
MTY3G8O0910,Taylor,M,F1xI,0.629,6,10/7/09,10/7/09,1,0
MTY3K8G0910,Taylor,M,I,0.94,6,10/7/09,11/7/09,2,0
MTY3O5B0910,Taylor,M,I,0.933,6,10/7/09,10/7/09,1,0
MTY3V5G0910,Taylor,M,F2,0.411,6,10/7/09,10/7/09,1,0
MTY3V8R0910,Taylor,M,I,0.878,6,10/7/09,11/7/09,2,0
MTY3V8V0910,Taylor,M,F1,0.469,6,10/7/09,12/7/09,3,0
MTY3V8Y0910,Taylor,M,F1,0.527,6,10/7/09,11/7/09,2,0
MTY3W7G0908,Taylor,M,I,0.845,6,10/7/09,10/7/09,1,0
MTY3Y5V0910,Taylor,M,F1xN,0.327,6,10/7/09,11/7/09,2,0
MTY3Y8O0910,Taylor,M,I,1,6,10/7/09,11/7/09,2,0
MTY4B5O0910,Taylor,M,F1,0.457,6,10/7/09,12/8/09,3,1
MTY4B5P0910,Taylor,M,I,0.944,6,10/7/09,11/8/09,2,0
MTY4G5R0910,Taylor,M,F1,0.469,6,10/7/09,10/7/09,1,1
MTY4G5V0910,Taylor,M,I,0.754,6,10/7/09,10/7/09,1,0
MTY4G5Y0910,Taylor,M,F1,0.426,6,10/7/09,10/7/09,1,0
MTY4W7G0908,Taylor,M,I,1,6,10/7/09,11/7/09,2,17
MTY5B6B0910,Taylor,M,I,0.743,6,10/7/09,10/7/09,1,0
MTY5B8G0910,Taylor,M,F1,0.316,6,10/7/09,10/7/09,1,0
MTY5B8K0910,Taylor,M,F1,0.431,6,10/7/09,9/8/10,12,0
MTY5B8O0910,Taylor,M,F1xI,0.622,6,10/7/09,11/7/09,2,0
MTY5G6R0910,Taylor,M,I,0.733,6,10/7/09,10/7/09,1,0
MTY5G6Y0910,Taylor,M,F1xI,0.68,6,10/7/09,10/7/09,1,0
MTY5G8G0910,Taylor,M,N,0,6,10/7/09,11/7/09,2,0
MTY5G8K0910,Taylor,M,F1xN,0.365,6,10/7/09,11/7/09,2,0
MTY5G8O0910,Taylor,M,I,0.882,6,10/7/09,11/7/09,2,0
MTY5K8G0910,Taylor,M,F1xI,0.51,6,10/7/09,10/7/09,1,0
MTY5O6P0910,Taylor,M,I,1,6,10/7/09,10/7/09,1,1
MTY5R8P0910,Taylor,M,F1xI,0.569,6,10/7/09,10/7/09,1,0
MTY5R8R0910,Taylor,M,I,0.792,6,10/7/09,10/7/09,1,0
MTY5R8V0910,Taylor,M,I,0.94,6,10/7/09,11/7/09,2,3
MTY5V8P0910,Taylor,M,F1,0.424,6,10/7/09,10/7/09,1,0
MTY5V8R0910,Taylor,M,F1xI,0.625,6,10/7/09,11/7/09,2,0
MTY5Y8K0910,Taylor,M,F1,0.355,6,10/7/09,10/7/09,1,0
MTY5Y8O0910,Taylor,M,F1xI,0.666,6,10/7/09,3/8/10,6,0
MTY5Y8P0910,Taylor,M,F1,0.487,6,10/7/09,11/7/09,2,0
MTYXXXX0910,Taylor,M,I,0.868,6,10/7/09,10/7/09,1,0
FTY1K2G0910,Taylor,F,N,0,6,10/8/09,10/8/09,1,0
FTY1K2K0910,Taylor,F,N,0.098,6,10/8/09,12/8/09,3,0
FTY1K2O0910,Taylor,F,F2,0.412,6,10/8/09,10/8/09,1,0
FTY1K2P0910,Taylor,F,F2,0.187,6,10/8/09,10/8/09,1,0
FTY1K2R0910,Taylor,F,N,0,6,10/8/09,10/8/09,1,0
FTY1K5G0910,Taylor,F,F2,0.416,6,10/8/09,10/8/09,1,0
FTY1K5K0910,Taylor,F,F1xI,0.601,6,10/8/09,4/9/10,7,8
FTY1K5O0910,Taylor,F,N,0,6,10/8/09,10/8/09,1,0
FTY1K5P0910,Taylor,F,N,0,6,10/8/09,11/8/09,2,0
FTY1O2V0910,Taylor,F,F1,0.296,6,10/8/09,10/8/09,1,0
FTY1O5O0910,Taylor,F,F1xN,0.173,6,10/8/09,10/8/09,1,0
FTY1P2B0910,Taylor,F,N,0.088,6,10/8/09,1/8/10,4,0
FTY1P2G0910,Taylor,F,N,0,6,10/8/09,3/9/10,6,0
FTY1P5G0910,Taylor,F,F2,0.426,6,10/8/09,10/8/09,1,0
FTY2K4G0910,Taylor,F,N,0,6,10/8/09,10/8/09,1,0
FTY2K4K0910,Taylor,F,I,1,6,10/8/09,10/8/09,1,0
FTY2K4O0910,Taylor,F,F2,0.34,6,10/8/09,5/10/10,8,4
FTY2K4P0910,Taylor,F,F1,0.361,6,10/8/09,10/8/09,1,0
FTY2K7G0910,Taylor,F,N,0,6,10/8/09,11/8/09,2,0
FTY2K7K0910,Taylor,F,F1,0.271,6,10/8/09,11/8/09,2,0
FTY2K7O0910,Taylor,F,F1xN,0.192,6,10/8/09,11/8/09,2,0
FTY2K7P0910,Taylor,F,N,0.191,6,10/8/09,10/8/09,1,0
FTY2O4K0910,Taylor,F,F1xI,0.647,6,10/8/09,10/8/09,1,0
FTY2O4P0910,Taylor,F,N,0.125,6,10/8/09,10/8/09,1,0
FTY2O7K0910,Taylor,F,F1,0.27,6,10/8/09,10/8/09,1,0
FTY2O7P0910,Taylor,F,F2,0.457,6,10/8/09,11/8/09,2,0
FTY2P7B0910,Taylor,F,F1,0.619,6,10/8/09,11/8/09,2,0
FTY2P7G0910,Taylor,F,F1,0.441,6,10/8/09,11/8/09,2,0
FTY3K6G0910,Taylor,F,N,0,6,10/8/09,11/8/09,2,0
FTY3K6K0910,Taylor,F,F2,0.693,6,10/8/09,10/8/09,1,0
FTY3K6O0910,Taylor,F,F2,0.185,6,10/8/09,2/8/10,5,0
FTY3K6Y0910,Taylor,F,F1xN,0.238,6,10/8/09,10/8/09,1,0
FTY3O6K0910,Taylor,F,F1,0.415,6,10/8/09,1/8/10,4,2
FTY3O6O0910,Taylor,F,U,0.278,6,10/8/09,10/8/09,1,0
FTY3O6R0910,Taylor,F,N,0.062,6,10/8/09,10/8/09,1,0
FTY3P6B0910,Taylor,F,N,0,6,10/8/09,10/8/09,1,0
FTY3P6G0910,Taylor,F,N,0,6,10/8/09,10/8/09,1,0
FTY3P6P0910,Taylor,F,F1xN,0.024,6,10/8/09,11/8/09,2,0
FTY4K5G0910,Taylor,F,N,0.055,6,10/8/09,10/8/09,1,0
FTY4K5K0910,Taylor,F,F1xN,0.188,6,10/8/09,4/9/10,7,0
FTY4K5O0910,Taylor,F,U,0.401,6,10/8/09,10/8/09,1,2
FTY4K5P0910,Taylor,F,N,0,6,10/8/09,10/8/09,1,0
FTY4K5V0910,Taylor,F,F1,0.396,6,10/8/09,10/8/09,1,1
FTY4O5O0910,Taylor,F,N,0.052,6,10/8/09,10/8/09,1,0
FTY4O5R0910,Taylor,F,F1,0.545,6,10/8/09,10/8/09,1,0
FTY4P5G0910,Taylor,F,F1xN,0.158,6,10/8/09,10/8/09,1,0
FTY5K6K0910,Taylor,F,F1,0.251,6,10/8/09,10/8/09,1,0
FTY5K6O0910,Taylor,F,F1,0.486,6,10/8/09,10/8/09,1,0
FTY5K6V0910,Taylor,F,I,0.841,6,10/8/09,10/8/09,1,0
FTY5K6Y0910,Taylor,F,F1,0.294,6,10/8/09,10/8/09,1,0
FTY5K8P0905,Taylor,F,N,0.053,6,10/8/09,12/8/09,3,0
FTY5O6K0910,Taylor,F,I,0.495,6,10/8/09,10/8/09,1,0
FTY5O6O0910,Taylor,F,F1,0.381,6,10/8/09,10/8/09,1,0
FTY5R8B0910,Taylor,F,F1xN,0.35,6,10/8/09,NA,NA,0
FTY6Y8O0910,Taylor,F,N,0,6,10/8/09,10/8/09,1,0
FTY6Y8P0910,Taylor,F,N,0,6,10/8/09,10/8/09,1,0
FTY6Y8R0910,Taylor,F,F1,0.414,6,10/8/09,11/8/09,2,0
FTY6Y8V0910,Taylor,F,F1xN,0.107,6,10/8/09,10/8/09,1,0
FTYXX0910,Taylor,F,I,0.75,6,10/8/09,10/8/09,1,0
MTY1B2G0910,Taylor,M,F1xI,0.642,6,10/8/09,10/8/09,1,0
MTY1B2K0910,Taylor,M,F1xN,0.173,6,10/8/09,11/8/09,2,0
MTY1B5G0910,Taylor,M,F1,0.297,6,10/8/09,10/8/09,1,0
MTY1B5K0910,Taylor,M,F2,0.484,6,10/8/09,12/8/09,3,0
MTY1B5O0910,Taylor,M,N,0.06,6,10/8/09,11/8/09,2,0
MTY1B5P0910,Taylor,M,N,0,6,10/8/09,11/8/09,2,0
MTY1G3V0910,Taylor,M,I,0.832,6,10/8/09,11/8/09,2,8
MTY1K2B5B0910,Taylor,M,N,0,6,10/8/09,10/8/09,1,0
MTY2B4G0910,Taylor,M,F2,0.528,6,10/8/09,12/8/09,3,0
MTY2B4K0910,Taylor,M,F1xI,0.752,6,10/8/09,10/8/09,1,0
MTY2B4O0910,Taylor,M,N,0.068,6,10/8/09,11/7/09,2,0
MTY2B4P0910,Taylor,M,N,0.055,6,10/8/09,10/8/09,1,0
MTY2B7G0910,Taylor,M,F1,0,6,10/8/09,10/8/09,1,0
MTY2B7K0910,Taylor,M,F2,0.18,6,10/8/09,10/8/09,1,2
MTY2B7O0910,Taylor,M,F2,0.206,6,10/8/09,11/8/09,2,0
MTY2B7P0910,Taylor,M,F1xN,0.14,6,10/8/09,11/8/09,2,0
MTY2K4B0910,Taylor,M,F1,0.357,6,10/8/09,11/8/09,2,1
MTY2K7B0910,Taylor,M,F1,0.413,6,10/8/09,12/8/09,3,6
MTY3B6G0910,Taylor,M,F1xN,0.175,6,10/8/09,10/8/09,1,0
MTY3B6O0910,Taylor,M,F1,0.594,6,10/8/09,10/8/09,1,0
MTY3B6P0910,Taylor,M,F1,0.273,6,10/8/09,11/8/09,2,0
MTY3G6Y0910,Taylor,M,F1,0.266,6,10/8/09,10/8/09,1,0
MTY3K6B0910,Taylor,M,N,0.175,6,10/8/09,10/8/09,1,0
MTY4B5G0910,Taylor,M,F1xI,0.766,6,10/8/09,10/8/09,1,0
MTY4B5K0910,Taylor,M,F1,0.527,6,10/8/09,11/8/09,2,0
MTY4G8G0911,Taylor,M,F1,0.225,6,10/8/09,5/10/10,7,0
MTY4G8O0910,Taylor,M,I,0.843,6,10/8/09,10/8/09,1,0
MTY4K5B0910,Taylor,M,N,0,6,10/8/09,10/8/09,1,0
MTY5B6K0910,Taylor,M,N,0.058,6,10/8/09,10/8/09,1,0
MTY5B6O0910,Taylor,M,F1xI,0.523,6,10/8/09,11/8/09,2,0
MTY5K6B0910,Taylor,M,F2,0.552,6,10/8/09,10/8/09,1,0
MTY5R8O0910,Taylor,M,F1xN,0.273,6,10/8/09,10/8/09,1,0
MTY5R8Y0910,Taylor,M,U,0.184,6,10/8/09,12/8/09,3,0
MTY5V8G0910,Taylor,M,F1xI,0.792,6,10/8/09,10/8/09,1,0
MTY5V8V0910,Taylor,M,N,0,6,10/8/09,10/8/09,1,0
MTY5V8Y0910,Taylor,M,F2,0.554,6,10/8/09,10/8/09,1,0
MTY5Y8G0910,Taylor,M,F1,0.336,6,10/8/09,11/8/09,2,0
MTY5Y8R0910,Taylor,M,F1xN,0.208,6,10/8/09,10/8/09,1,0
MTY5Y8V0910,Taylor,M,N,0,6,10/8/09,10/8/09,1,0
MTY5Y8Y0910,Taylor,M,N,0.057,6,10/8/09,11/8/09,2,0
FTY110709,Taylor,F,I,0.866,7,11/7/09,11/7/09,1,0
FTY1O2Y0911,Taylor,F,I,0.88,7,11/7/09,11/7/09,1,0
FTY1O5V0911,Taylor,F,I,0.879,7,11/7/09,1/7/10,3,1
FTY1O5Y0911,Taylor,F,F1xI,0.7,7,11/7/09,11/7/09,1,0
FTY1P2K0911,Taylor,F,I,0.834,7,11/7/09,11/7/09,1,0
FTY1P2V0912,Taylor,F,I,0.743,7,11/7/09,6/9/10,8,5
FTY1P5K0911,Taylor,F,I,0.798,7,11/7/09,11/7/09,1,0
FTY1R2P0911,Taylor,F,I,0.917,7,11/7/09,11/7/09,1,0
FTY1R2R0911,Taylor,F,F1,0.337,7,11/7/09,11/7/09,1,0
FTY1R2Y0911,Taylor,F,I,0.818,7,11/7/09,11/7/09,1,0
FTY1R5P0911,Taylor,F,I,0.866,7,11/7/09,11/7/09,1,0
FTY1R5R0911,Taylor,F,I,0.887,7,11/7/09,6/10/11,20,15
FTY1V2K0911,Taylor,F,F1,0.455,7,11/7/09,11/7/09,1,0
FTY1V5K0911,Taylor,F,F1,0.475,7,11/7/09,11/7/09,1,0
FTY1Y2K0911,Taylor,F,I,0.953,7,11/7/09,11/7/09,1,0
FTY1Y2O0911,Taylor,F,I,0.89,7,11/7/09,11/7/09,1,1
FTY1Y5K0911,Taylor,F,I,0.932,7,11/7/09,11/7/09,1,0
FTY2O4V0911,Taylor,F,F2,0.41,7,11/7/09,11/7/09,1,0
FTY2O7R0911,Taylor,F,I,0.891,7,11/7/09,5/9/10,7,1
FTY2O7V0911,Taylor,F,F1xI,0.553,7,11/7/09,11/7/09,1,0
FTY2O7Y0911,Taylor,F,F1,0.56,7,11/7/09,5/9/10,7,2
FTY2P4G0911,Taylor,F,F1,0.492,7,11/7/09,11/7/09,1,0
FTY2V4K0911,Taylor,F,F1,0.545,7,11/7/09,11/7/09,1,0
FTY2V7K0911,Taylor,F,F1,0.487,7,11/7/09,12/8/09,2,0
FTY3O6V0911,Taylor,F,I,0.805,7,11/7/09,8/9/10,10,7
FTY3V6K0911,Taylor,F,I,1,7,11/7/09,3/8/10,5,10
FTY3W7W0910,Taylor,F,I,0.768,7,11/7/09,2/7/10,4,7
FTY4O5V0911,Taylor,F,I,0.806,7,11/7/09,3/8/10,5,1
FTY4O5Y0911,Taylor,F,I,0.885,7,11/7/09,11/7/09,1,0
FTY4P5B0911,Taylor,F,I,0.767,7,11/7/09,11/7/09,1,0
FTY4V5B0911,Taylor,F,F1,0.492,7,11/7/09,12/7/09,2,0
FTY5O6R0911,Taylor,F,I,0.877,7,11/7/09,12/7/09,2,0
FTY5O6V0911,Taylor,F,I,0.938,7,11/7/09,11/7/09,1,0
FTY5O6Y0911,Taylor,F,I,0.935,7,11/7/09,11/7/09,1,0
FTY5P6B0911,Taylor,F,F1,0.41,7,11/7/09,11/7/09,1,0
FTY5P6G0911,Taylor,F,I,1,7,11/7/09,11/7/09,1,0
FTY5R8G0905,Taylor,F,N,0,7,11/7/09,11/7/09,1,0
FTY5V6G0911,Taylor,F,F1,0.526,7,11/7/09,5/9/11,19,0
FTY5V6K0911,Taylor,F,F1,0.571,7,11/7/09,12/7/09,2,0
MTY1B2R5V0911,Taylor,M,I,0.857,7,11/7/09,11/7/09,1,0
MTY1B3G0911,Taylor,M,F1,0.46,7,11/7/09,11/7/09,1,0
MTY1B3K0911,Taylor,M,F2,0.482,7,11/7/09,11/7/09,1,0
MTY1B3O0911,Taylor,M,I,0.768,7,11/7/09,11/10/10,13,12
MTY1B8G0911,Taylor,M,F1,0.496,7,11/7/09,11/7/09,1,0
MTY1B8K0911,Taylor,M,I,0.926,7,11/7/09,11/7/09,1,0
MTY1B8O0911,Taylor,M,I,0.576,7,11/7/09,11/7/09,1,0
MTY1G3O0911,Taylor,M,N,0,7,11/7/09,11/7/09,1,0
MTY1G3Y0911,Taylor,M,I,0.882,7,11/7/09,11/7/09,1,0
MTY1G8G0911,Taylor,M,I,0.749,7,11/7/09,11/7/09,1,0
MTY1K3B0911,Taylor,M,I,1,7,11/7/09,11/7/09,1,1
MTY2B6B0911,Taylor,M,F1,0.353,7,11/7/09,11/7/09,1,0
MTY2B6G0911,Taylor,M,I,0.851,7,11/7/09,7/9/10,9,17
MTY2B6K0911,Taylor,M,I,0.923,7,11/7/09,11/7/09,1,0
MTY2B6O0911,Taylor,M,I,0.737,7,11/7/09,5/9/10,7,22
MTY3B4B0911,Taylor,M,I,0.894,7,11/7/09,11/7/09,1,0
MTY3B4B9X0911,Taylor,M,F1,0.296,7,11/7/09,11/7/09,1,1
MTY3B4G0911,Taylor,M,I,0.92,7,11/7/09,11/7/09,1,0
MTY3B7B0911,Taylor,M,I,0.746,7,11/7/09,3/8/10,5,0
MTY3B7G0911,Taylor,M,N,0,7,11/7/09,11/7/09,1,0
MTY3G7O0911,Taylor,M,I,0.766,7,11/7/09,11/7/09,1,0
MTY3K7B0911,Taylor,M,I,0.674,7,11/7/09,11/7/09,1,0
MTY4B8B0911,Taylor,M,F1xI,0.595,7,11/7/09,11/7/09,1,0
MTY4G8V0911,Taylor,M,F1xN,0.13,7,11/7/09,11/7/09,1,0
MTY4P6G0909,Taylor,M,I,0.833,7,11/7/09,12/7/09,2,5
MTY4V6K0910,Taylor,M,I,1,7,11/7/09,11/7/09,1,1
MTY5B6B0911,Taylor,M,I,1,7,11/7/09,11/7/09,1,0
MTY5B7O0911,Taylor,M,I,1,7,11/7/09,11/7/09,1,0
MTY5B7P0911,Taylor,M,F1xI,0.646,7,11/7/09,11/7/09,1,0
MTY5G7Y0911,Taylor,M,F1xI,0.516,7,11/7/09,11/7/09,1,0
MTY5K7B0911,Taylor,M,F1xI,0.597,7,11/7/09,11/7/09,1,0
MTY5O6O0911,Taylor,M,I,1,7,11/7/09,11/7/09,1,0
MTY6B8G0912,Taylor,M,I,1,7,11/7/09,4/8/10,6,0
FTY1108090911,Taylor,F,F1xN,0.24,7,11/8/09,11/8/09,1,0
FTY1P2Y0911,Taylor,F,F1xN,0.244,7,11/8/09,12/8/09,2,0
FTY1P5V0911,Taylor,F,F1,0.505,7,11/8/09,11/8/09,1,0
FTY1R2G0911,Taylor,F,F1,0.514,7,11/8/09,11/8/09,1,0
FTY1R2V0911,Taylor,F,F1,0.268,7,11/8/09,3/9/10,5,5
FTY1R5G0911,Taylor,F,F2,0.584,7,11/8/09,11/8/09,1,0
FTY1R5K0911,Taylor,F,F1,0.336,7,11/8/09,3/9/10,5,3
FTY1R5O0911,Taylor,F,F1xN,0.247,7,11/8/09,3/8/10,5,2
FTY1R5V0911,Taylor,F,F1,0.312,7,11/8/09,9/9/10,11,23
FTY1R5Y0911,Taylor,F,F2,0.486,7,11/8/09,11/8/09,1,0
FTY1V2B0911,Taylor,F,I,0.689,7,11/8/09,11/8/09,1,0
FTY1V5B0911,Taylor,F,F2,0.555,7,11/8/09,11/8/09,1,0
FTY1V5G0911,Taylor,F,N,0.065,7,11/8/09,11/8/09,1,0
FTY1Y2B0911,Taylor,F,F1xN,0.06,7,11/8/09,11/8/09,1,0
FTY1Y2G0911,Taylor,F,F1xN,0.118,7,11/8/09,11/8/09,1,0
FTY1Y5R0911,Taylor,F,F1,0.48,7,11/8/09,2/8/10,4,3
FTY2R4G0911,Taylor,F,N,0,7,11/8/09,11/8/09,1,0
FTY2R4K0911,Taylor,F,F1,0.331,7,11/8/09,1/8/10,3,1
FTY2R4O0911,Taylor,F,N,0,7,11/8/09,11/8/09,1,0
FTY2R4P0911,Taylor,F,N,0,7,11/8/09,11/8/09,1,0
FTY2R4R0911,Taylor,F,F1xN,0.324,7,11/8/09,11/8/09,1,0
FTY2R4V0911,Taylor,F,F1,0.176,7,11/8/09,11/8/09,1,0
FTY2R4Y0911,Taylor,F,I,0.861,7,11/8/09,11/8/09,1,0
FTY2R7G0911,Taylor,F,F1,0.358,7,11/8/09,12/8/09,2,0
FTY2R7K0911,Taylor,F,F1,0.319,7,11/8/09,11/8/09,1,0
FTY2R7P0911,Taylor,F,I,0.99,7,11/8/09,11/8/09,1,0
FTY2R7V0911,Taylor,F,F1,0.289,7,11/8/09,11/8/09,1,0
FTY2V4G0911,Taylor,F,F1,0.422,7,11/8/09,11/8/09,1,0
FTY2V7B0911,Taylor,F,N,0.108,7,11/8/09,11/8/09,1,0
FTY2V7G0911,Taylor,F,F1,0.349,7,11/8/09,11/8/09,1,0
FTY3V6B0911,Taylor,F,F1xN,0.068,7,11/8/09,11/8/09,1,0
FTY3V6G0911,Taylor,F,N,0,7,11/8/09,11/8/09,1,0
FTY4P5K0911,Taylor,F,I,0.888,7,11/8/09,11/8/09,1,0
FTY4P5P0911,Taylor,F,F1xN,0.253,7,11/8/09,11/8/09,1,0
FTY4P5Y0911,Taylor,F,F1xI,0.704,7,11/8/09,11/8/09,1,0
FTY4R5K0911,Taylor,F,F1xN,0.141,7,11/8/09,11/8/09,1,0
FTY5P6K0911,Taylor,F,F1xI,0.689,7,11/8/09,11/8/09,1,0
FTY5P6O0911,Taylor,F,N,0,7,11/8/09,11/8/09,1,0
FTY5P6P0911,Taylor,F,I,0.831,7,11/8/09,11/8/09,1,0
FTY5P6R0911,Taylor,F,F1xI,0.623,7,11/8/09,11/8/09,1,0
FTY5P6V0911,Taylor,F,F1,0.276,7,11/8/09,11/8/09,1,0
FTY5R6B0911,Taylor,F,N,0,7,11/8/09,11/8/09,1,0
FTY5R6G0911,Taylor,F,F1,0.286,7,11/8/09,11/8/09,1,0
FTY5V6B0911,Taylor,F,N,0.058,7,11/8/09,11/8/09,1,0
MTY1B3P0911,Taylor,M,F1xI,0.534,7,11/8/09,11/8/09,1,0
MTY1G3K0911,Taylor,M,F1xN,0.061,7,11/8/09,11/8/09,1,0
MTY1G8P0911,Taylor,M,F2,0.442,7,11/8/09,5/10/10,7,0
MTY1G8V0911,Taylor,M,U,0.209,7,11/8/09,11/8/09,1,0
MTY1K8B0911,Taylor,M,F1,0.234,7,11/8/09,11/8/09,1,0
MTY1R5K0911,Taylor,M,N,0,7,11/8/09,12/8/09,2,0
MTY2G6P0911,Taylor,M,N,0,7,11/8/09,11/8/09,1,0
MTY2G6R0911,Taylor,M,N,0,7,11/8/09,11/8/09,1,0
MTY2G6V0911,Taylor,M,I,0.82,7,11/8/09,11/8/09,1,0
MTY2G6Y0911,Taylor,M,N,0.077,7,11/8/09,11/8/09,1,0
MTY2K6B0911,Taylor,M,N,0.048,7,11/8/09,11/8/09,1,0
MTY3G4P0911,Taylor,M,F1xN,0.089,7,11/8/09,11/8/09,1,0
MTY3G4V0911,Taylor,M,N,0,7,11/8/09,2/8/10,4,0
